title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,release_year,profit,ROI,roi_percentage
The Impossible,LG/S,19000000.0,161300000.0,2012,100,2012-12-21,The Impossible,40000000,19019882,169590606,2012,129590606,3.23976515,323.976515
The Dictator,Par.,59700000.0,119700000.0,2012,96,2012-05-16,The Dictator,65000000,59650222,180148897,2012,115148897,1.7715214923076923,177.15214923076923
Looper,TriS,66500000.0,110000000.0,2012,69,2012-09-28,Looper,30000000,66486205,170466405,2012,140466405,4.6822135,468.22135
Magic Mike,WB,113700000.0,53500000.0,2012,88,2012-06-29,Magic Mike,7000000,113721571,170549753,2012,163549753,23.364250428571427,2336.4250428571427
Flight,Par.,93800000.0,68000000.0,2012,23,2012-11-02,Flight,31000000,93772375,160558438,2012,129558438,4.179304451612904,417.9304451612904
This Means War,Fox,54800000.0,101700000.0,2012,98,2012-02-17,This Means War,65000000,54760791,156974557,2012,91974557,1.4149931846153847,141.49931846153848
Paranormal Activity 4,Par.,53900000.0,88900000.0,2012,59,2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,137817992,27.5635984,2756.35984
Step Up Revolution,LG/S,35100000.0,105400000.0,2012,74,2012-07-27,Step Up Revolution,33000000,35074677,165552290,2012,132552290,4.0167360606060605,401.67360606060606
The Best Exotic Marigold Hotel,FoxS,46400000.0,90400000.0,2012,55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,2012,124639780,12.463978,1246.3978
Zero Dark Thirty,Sony,95700000.0,37100000.0,2012,66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,2012,82112435,1.564046380952381,156.4046380952381
Ghost Rider: Spirit of Vengeance,Sony,51800000.0,80800000.0,2012,73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2012,92217355,1.6178483333333333,161.78483333333332
Cloud Atlas,WB,27100000.0,103400000.0,2012,63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,2012,28673154,0.28110935294117645,28.110935294117645
The Woman in Black,CBS,54300000.0,73400000.0,2012,18,2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,113955898,7.597059866666667,759.7059866666667
The Pirates! Band of Misfits,Sony,31100000.0,92000000.0,2012,34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,2012,81143605,1.4753382727272728,147.53382727272728
Parental Guidance,Fox,77300000.0,42500000.0,2012,79,2012-12-25,Parental Guidance,25000000,77267296,120832383,2012,95832383,3.83329532,383.329532
Abraham Lincoln: Vampire Hunter,Fox,37500000.0,79000000.0,2012,65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,2012,69989730,1.0368848888888889,103.68848888888888
Pitch Perfect,Uni.,65000000.0,50300000.0,2012,75,2012-09-28,Pitch Perfect,17000000,65001093,116044347,2012,99044347,5.826138058823529,582.613805882353
Hope Springs,Sony,63500000.0,50700000.0,2012,75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,103085295,3.4361765,343.61765
ParaNorman,Focus,56000000.0,51100000.0,2012,89,2012-08-17,ParaNorman,60000000,56003051,108119662,2012,48119662,0.8019943666666667,80.19943666666667
The Campaign,WB,86900000.0,18000000.0,2012,18,2012-08-10,The Campaign,95000000,86907746,104907746,2012,9907746,0.10429206315789474,10.429206315789475
Project X,WB,54700000.0,48000000.0,2012,58,2012-03-02,Project X,12000000,54731865,103028188,2012,91028188,7.585682333333334,758.5682333333334
The Devil Inside,Par.,53300000.0,48500000.0,2012,12,2012-01-06,The Devil Inside,1000000,53262945,101759490,2012,100759490,100.75949,10075.949
The Lucky One,WB,60500000.0,38900000.0,2012,87,2012-04-20,The Lucky One,25000000,60457138,96633833,2012,71633833,2.86535332,286.535332
Contraband,Uni.,66500000.0,29700000.0,2012,85,2012-01-13,Contraband,25000000,66528000,98406855,2012,73406855,2.9362742,293.62742000000003
Think Like a Man,SGem,91500000.0,4500000.0,2012,45,2012-04-20,Think Like a Man,12000000,91547205,113373764,2012,101373764,8.447813666666667,844.7813666666667
The Possession,LGF,49100000.0,36300000.0,2012,81,2012-08-31,The Possession,14000000,49130588,82925064,2012,68925064,4.9232188571428575,492.32188571428577
What to Expect When You're Expecting,LGF,41200000.0,43200000.0,2012,86,2012-05-18,What to Expect When You're Expecting,37500000,41152203,88473016,2012,50973016,1.3592804266666667,135.92804266666667
Frankenweenie,BV,35300000.0,46200000.0,2012,48,2012-10-05,Frankenweenie,39000000,35287788,81150788,2012,42150788,1.080789435897436,108.07894358974359
Act of Valor,Rela.,70000000.0,11300000.0,2012,52,2012-02-24,Act of Valor,12000000,70012847,82497035,2012,70497035,5.874752916666667,587.4752916666667
Sinister,LG/S,48100000.0,29600000.0,2012,69,2012-10-12,Sinister,3000000,48086903,87727807,2012,84727807,28.242602333333334,2824.2602333333334
The Grey,ORF,51600000.0,25700000.0,2012,95,2012-01-27,The Grey,25000000,51580136,81249176,2012,56249176,2.24996704,224.996704
Diary of a Wimpy Kid: Dog Days,Fox,49000000.0,28100000.0,2012,17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,2012,55229695,2.510440681818182,251.0440681818182
To Rome with Love,SPC,16700000.0,56600000.0,2012,58,2012-06-22,To Rome with Love,21500000,16684352,74326015,2012,52826015,2.457023953488372,245.70239534883723
Here Comes the Boom,Sony,45300000.0,27800000.0,2012,52,2012-10-12,Here Comes the Boom,42000000,45290318,73239258,2012,31239258,0.7437918571428571,74.37918571428571
Anna Karenina,Focus,12800000.0,56100000.0,2012,13,2012-11-16,Anna Karenina,49000000,12816367,71004627,2012,22004627,0.44907402040816324,44.90740204081632
The Watch,Fox,35400000.0,32900000.0,2012,27,2012-07-27,The Watch,55000000,34353000,67130045,2012,12130045,0.22054627272727273,22.054627272727274
Moonrise Kingdom,Focus,45500000.0,22800000.0,2012,33,2012-05-25,Moonrise Kingdom,16000000,45512466,68848446,2012,52848446,3.303027875,330.3027875
Tyler Perry's Madea's Witness Protection,LGF,65700000.0,1200000.0,2012,14,2012-06-29,Tyler Perry's Madea's Witness Protection,20000000,65653242,66950887,2012,46950887,2.34754435,234.75443500000003
The Cabin in the Woods,LGF,42100000.0,24400000.0,2012,11,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2012,40689968,1.3563322666666666,135.63322666666667
Rock of Ages,WB (NL),38500000.0,20900000.0,2012,29,2012-06-15,Rock of Ages,70000000,38518613,61031932,2012,-8968068,-0.12811525714285715,-12.811525714285715
That's My Boy,Sony,36900000.0,20800000.0,2012,71,2012-06-15,That's My Boy,57500000,36931089,58085235,2012,585235,0.010178,1.0178
The Odd Life of Timothy Green,BV,51900000.0,4200000.0,2012,36,2012-08-15,The Odd Life of Timothy Green,40000000,51853450,55249159,2012,15249159,0.381228975,38.1228975
The Three Stooges,Fox,44300000.0,10500000.0,2012,4,2012-04-13,The Three Stooges,30000000,44338224,54052249,2012,24052249,0.8017416333333334,80.17416333333334
The Five-Year Engagement,Uni.,28800000.0,25100000.0,2012,37,2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2012,31623819,1.0541273,105.41273
Lawless,Wein.,37400000.0,16300000.0,2012,38,2012-08-29,Lawless,26000000,37397291,54393687,2012,28393687,1.0920648846153846,109.20648846153847
Silent Hill: Revelation 3D,ORF,17500000.0,34800000.0,2012,5,2012-10-26,Silent Hill: Revelation 3D,20000000,17530219,55975672,2012,35975672,1.7987836,179.87836
Red Tails,Fox,49900000.0,489000.0,2012,61,2012-01-20,Red Tails,58000000,49876377,50365498,2012,-7634502,-0.1316293448275862,-13.16293448275862
Trouble with the Curve,WB,35800000.0,13200000.0,2012,18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,2012,-12181087,-0.20301811666666666,-20.301811666666666
End of Watch,ORF,41000000.0,7100000.0,2012,29,2012-09-21,End of Watch,15000000,41003371,57586606,2012,42586606,2.8391070666666667,283.91070666666667
Man on a Ledge,LG/S,18600000.0,27600000.0,2012,64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,2012,7621440,0.18146285714285715,18.146285714285714
The Guilt Trip,Par.,37100000.0,4700000.0,2012,59,2012-12-19,The Guilt Trip,40000000,37134215,41294674,2012,1294674,0.03236685,3.2366850000000005
Killing Them Softly,Wein.,15000000.0,22900000.0,2012,82,2012-11-30,Killing Them Softly,15000000,14945541,39238443,2012,24238443,1.6158962,161.58962
Chernobyl Diaries,WB,18100000.0,19000000.0,2012,18,2012-05-25,Chernobyl Diaries,1000000,18119640,42411721,2012,41411721,41.411721,4141.1721
Dredd,LGF,13400000.0,22200000.0,2012,15,2012-09-21,Dredd,45000000,13414714,41467606,2012,-3532394,-0.07849764444444444,-7.849764444444444
Tyler Perry's Good Deeds,LGF,35000000.0,553000.0,2012,86,2012-02-24,Tyler Perry's Good Deeds,14000000,35025791,35579177,2012,21579177,1.5413697857142856,154.13697857142856
Arbitrage,RAtt.,7900000.0,27600000.0,2012,9,2012-09-14,Arbitrage,12000000,7919574,35830713,2012,23830713,1.98589275,198.58927500000001
Alex Cross,LG/S,25900000.0,8700000.0,2012,100,2012-10-19,Alex Cross,35000000,25888412,35426759,2012,426759,0.012193114285714285,1.2193114285714286
The Perks of Being a Wallflower,LG/S,17700000.0,15600000.0,2012,77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2012,20069303,1.5437925384615385,154.37925384615386
Haywire,Rela.,18900000.0,14400000.0,2012,83,2012-01-20,Haywire,23000000,18942396,36374700,2012,13374700,0.5815086956521739,58.15086956521739
Katy Perry: Part of Me,Par.,25300000.0,7400000.0,2012,79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2012,20700439,1.7250365833333334,172.50365833333333
Lockout,FD,14300000.0,17900000.0,2012,22,2012-04-13,Lockout,20000000,14326865,33943049,2012,13943049,0.69715245,69.71524500000001
Joyful Noise,WB,30900000.0,226000.0,2012,86,2012-01-13,Joyful Noise,27500000,30932113,31157914,2012,3657914,0.13301505454545454,13.301505454545454
Premium Rush,Sony,20300000.0,10800000.0,2012,10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,-3606799,-0.1030514,-10.30514
The Raven,Rela.,16000000.0,13600000.0,2012,45,2012-04-27,The Raven,26000000,16008272,30601801,2012,4601801,0.17699234615384615,17.699234615384615
The Master,Wein.,16399999.0,11900000.0,2012,87,2012-09-14,The Master,37500000,16247159,50647416,2012,13147416,0.35059776,35.059776
Big Miracle,Uni.,20200000.0,4600000.0,2012,99,2012-02-03,Big Miracle,40000000,20157300,25268680,2012,-14731320,-0.368283,-36.828300000000006
A Thousand Words,P/DW,18500000.0,3600000.0,2012,1,2012-03-09,A Thousand Words,40000000,18450127,20790486,2012,-19209514,-0.48023785,-48.023785000000004
Wanderlust,Uni.,17500000.0,4200000.0,2012,88,2012-02-24,Wanderlust,32500000,17288155,24159934,2012,-8340066,-0.2566174153846154,-25.66174153846154
Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,18,2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132,2012,21465132,11.925073333333334,1192.5073333333335
Polisse,IFC,211000.0,20200000.0,2012,24,2012-05-18,Polisse,8900000,176988,22744132,2012,13844132,1.5555204494382022,155.55204494382022
Amour,SPC,6700000.0,13100000.0,2012,51,2012-12-19,Amour,9700000,6738954,36787044,2012,27087044,2.792478762886598,279.24787628865977
The Man with the Iron Fists,Uni.,15600000.0,4099999.0,2012,79,2012-11-02,The Man with the Iron Fists,15000000,15634090,22018988,2012,7018988,0.46793253333333334,46.79325333333333
Seven Psychopaths,CBS,15000000.0,4400000.0,2012,36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2012,19535736,1.4470915555555555,144.70915555555555
The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,78,2012-09-07,The Cold Light of Day,20000000,3763583,25361206,2012,5361206,0.2680603,26.806029999999996
The Words,CBS,11500000.0,1700000.0,2012,46,2012-09-07,The Words,6000000,11494838,16369708,2012,10369708,1.7282846666666667,172.82846666666666
Silent House,ORF,12800000.0,347000.0,2012,97,2012-03-09,Silent House,2000000,12739737,16610760,2012,14610760,7.30538,730.538
Bachelorette,RTWC,448000.0,11500000.0,2012,35,2012-09-07,Bachelorette,3000000,446770,12577401,2012,9577401,3.192467,319.24670000000003
Fun Size,Par.,9400000.0,2000000.0,2012,10,2012-10-26,Fun Size,14000000,9409538,11166615,2012,-2833385,-0.20238464285714286,-20.238464285714286
Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,48,2012-06-22,Seeking a Friend for the End of the World,10000000,7078738,11766959,2012,1766959,0.1766959,17.66959
The Apparition,WB,4900000.0,4700000.0,2012,4,2012-08-24,The Apparition,17000000,4936819,10637281,2012,-6362719,-0.3742775882352941,-37.42775882352941
The Sessions,FoxS,6000000.0,3100000.0,2012,33,2012-10-19,The Sessions,1000000,6002451,11495204,2012,10495204,10.495204,1049.5203999999999
Chasing Mavericks,Fox,6000000.0,600.0,2012,67,2012-10-26,Chasing Mavericks,20000000,6002756,8300821,2012,-11699179,-0.58495895,-58.495895
"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,65,2012-03-16,"Jeff, Who Lives at Home",10000000,4269426,4708127,2012,-5291873,-0.5291873,-52.918730000000004
Killer Joe,LD,2000000.0,1700000.0,2012,90,2012-07-27,Killer Joe,10000000,1291645,4659110,2012,-5340890,-0.534089,-53.4089
The Paperboy,MNE,693000.0,661000.0,2012,37,2012-10-05,The Paperboy,12500000,677200,4027663,2012,-8472337,-0.67778696,-67.77869600000001
A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,39,2012-05-04,A Little Bit of Heaven,12500000,10011,1100287,2012,-11399713,-0.91197704,-91.197704
Coriolanus,Wein.,757000.0,315000.0,2012,99,2012-01-20,Coriolanus,10000000,749641,2179623,2012,-7820377,-0.7820377,-78.20376999999999
Kill List,IFC,29100.0,143000.0,2012,70,2012-02-03,Kill List,800000,29063,462206,2012,-337794,-0.4222425,-42.224250000000005
Frozen,BV,400700000.0,875700000.0,2013,56,2013-11-22,Frozen,150000000,400738009,1272469910,2013,1122469910,7.483132733333333,748.3132733333333
Iron Man 3,BV,409000000.0,805800000.0,2013,48,2013-05-03,Iron Man 3,200000000,408992272,1215392272,2013,1015392272,5.07696136,507.696136
Despicable Me 2,Uni.,368100000.0,602700000.0,2013,22,2013-07-03,Despicable Me 2,76000000,368065385,975216835,2013,899216835,11.831800460526315,1183.1800460526315
The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000.0,2013,21,2013-12-13,The Hobbit: The Desolation of Smaug,250000000,258366855,960366855,2013,710366855,2.84146742,284.14674199999996
The Hunger Games: Catching Fire,LGF,424700000.0,440300000.0,2013,38,2013-11-22,The Hunger Games: Catching Fire,130000000,424668047,864868047,2013,734868047,5.652831130769231,565.2831130769231
Monsters University,BV,268500000.0,475700000.0,2013,53,2013-06-21,Monsters University,200000000,268488329,743588329,2013,543588329,2.717941645,271.79416449999997
Gravity,WB,274100000.0,449100000.0,2013,16,2013-10-04,Gravity,110000000,274092705,693698673,2013,583698673,5.306351572727273,530.6351572727273
Man of Steel,WB,291000000.0,377000000.0,2013,29,2013-06-14,Man of Steel,225000000,291045518,667999518,2013,442999518,1.9688867466666666,196.88867466666667
Thor: The Dark World,BV,206400000.0,438200000.0,2013,66,2013-11-08,Thor: The Dark World,150000000,206362140,644602516,2013,494602516,3.297350106666667,329.7350106666667
The Croods,Fox,187200000.0,400000000.0,2013,26,2013-03-22,The Croods,135000000,187168425,573068425,2013,438068425,3.2449512962962963,324.4951296296296
World War Z,Par.,202400000.0,337600000.0,2013,69,2013-06-21,World War Z,190000000,202359711,531514650,2013,341514650,1.7974455263157896,179.74455263157896
Star Trek Into Darkness,Par.,228800000.0,238600000.0,2013,68,2013-05-16,Star Trek Into Darkness,190000000,228778661,467381584,2013,277381584,1.4599030736842105,145.99030736842104
The Wolverine,Fox,132600000.0,282300000.0,2013,8,2013-07-26,The Wolverine,115000000,132556852,416456852,2013,301456852,2.6213639304347827,262.1363930434783
Pacific Rim,WB,101800000.0,309200000.0,2013,72,2013-07-12,Pacific Rim,190000000,101802906,411002906,2013,221002906,1.1631731894736843,116.31731894736843
The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013,76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,2013,289870414,2.89870414,289.870414
G.I. Joe: Retaliation,Par.,122500000.0,253200000.0,2013,13,2013-03-27,G.I. Joe: Retaliation,140000000,122523060,375740705,2013,235740705,1.6838621785714285,168.38621785714284
Now You See Me,LG/S,117700000.0,234000000.0,2013,41,2013-05-31,Now You See Me,75000000,117723989,342769200,2013,267769200,3.570256,357.0256
The Smurfs 2,Sony,71000000.0,276500000.0,2013,33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,2013,238547523,2.1686138454545456,216.86138454545457
The Conjuring,WB (NL),137400000.0,182100000.0,2013,93,2013-07-19,The Conjuring,20000000,137400141,318000141,2013,298000141,14.90000705,1490.000705
A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013,34,2013-02-14,A Good Day to Die Hard,92000000,67349198,304249198,2013,212249198,2.3070565,230.70565
Oblivion,Uni.,89100000.0,197100000.0,2013,93,2013-04-19,Oblivion,120000000,89107235,287916633,2013,167916633,1.399305275,139.93052749999998
Elysium,TriS,93100000.0,193100000.0,2013,92,2013-08-09,Elysium,120000000,93050117,286192091,2013,166192091,1.3849340916666666,138.49340916666665
Turbo,Fox,83000000.0,199500000.0,2013,31,2013-07-17,Turbo,135000000,83028130,286896578,2013,151896578,1.125159837037037,112.51598370370371
Cloudy with a Chance of Meatballs 2,Sony,119800000.0,154500000.0,2013,13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,2013,196392649,2.517854474358974,251.78544743589742
We're the Millers,WB (NL),150400000.0,119600000.0,2013,90,2013-08-07,We're the Millers,37000000,150394119,267816276,2013,230816276,6.23827772972973,623.827772972973
Epic,Fox,107500000.0,160900000.0,2013,77,2013-05-24,Epic,100000000,107518682,262794441,2013,162794441,1.62794441,162.794441
The Lone Ranger,BV,89300000.0,171200000.0,2013,13,2013-07-02,The Lone Ranger,275000000,89302115,260002115,2013,-14997885,-0.05453776363636364,-5.453776363636364
American Hustle,Sony,150100000.0,101100000.0,2013,80,2013-12-13,American Hustle,40000000,150117807,257878294,2013,217878294,5.44695735,544.695735
Grown Ups 2,Sony,133699999.0,113300000.0,2013,48,2013-07-12,Grown Ups 2,80000000,133668525,247023808,2013,167023808,2.0877976,208.77976
After Earth,Sony,60500000.0,183300000.0,2013,53,2013-05-31,After Earth,130000000,60522097,251499665,2013,121499665,0.9346128076923077,93.46128076923077
The Heat,Fox,159600000.0,70300000.0,2013,35,2013-06-28,The Heat,43000000,159581587,229727774,2013,186727774,4.342506372093023,434.25063720930234
Captain Phillips,Sony,107100000.0,111700000.0,2013,92,2013-10-11,Captain Phillips,55000000,107136417,220648184,2013,165648184,3.0117851636363637,301.1785163636364
White House Down,Sony,73100000.0,132300000.0,2013,90,2013-06-28,White House Down,150000000,73103784,205440387,2013,55440387,0.36960258,36.960258
Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000.0,2013,64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,2013,110859554,1.2317728222222222,123.17728222222222
Jack the Giant Slayer,WB (NL),65200000.0,132500000.0,2013,66,2013-03-01,Jack the Giant Slayer,195000000,65187603,197687603,2013,2687603,0.013782579487179487,1.3782579487179487
The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,2013,96861183,1.0644086043956045,106.44086043956045
12 Years a Slave,FoxS,56700000.0,131100000.0,2013,18,2013-10-18,12 Years a Slave,20000000,56671993,181025343,2013,161025343,8.05126715,805.1267149999999
Lee Daniels' The Butler,Wein.,116600000.0,60000000.0,2013,45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,2013,147025498,4.900849933333333,490.08499333333333
Identity Thief,Uni.,134500000.0,39500000.0,2013,32,2013-02-08,Identity Thief,35000000,134506920,175361578,2013,140361578,4.0103308,401.03308000000004
Anchorman 2: The Legend Continues,Par.,125200000.0,46300000.0,2013,92,2013-12-18,Anchorman 2: The Legend Continues,50000000,127352707,172185754,2013,122185754,2.44371508,244.371508
Olympus Has Fallen,FD,98900000.0,71300000.0,2013,9,2013-03-22,Olympus Has Fallen,70000000,98927592,172878928,2013,102878928,1.4696989714285715,146.96989714285715
Insidious Chapter 2,FD,83600000.0,78300000.0,2013,53,2013-09-13,Insidious Chapter 2,5000000,83586447,161921515,2013,156921515,31.384303,3138.4303
Lone Survivor,Uni.,125100000.0,29700000.0,2013,84,2013-12-25,Lone Survivor,40000000,125095601,149804632,2013,109804632,2.7451158,274.51158000000004
Jackass Presents: Bad Grandpa,Par.,102000000.0,49800000.0,2013,3,2013-10-25,Jackass Presents: Bad Grandpa,15000000,102003019,160903019,2013,145903019,9.726867933333333,972.6867933333333
47 Ronin,Uni.,38400000.0,113400000.0,2013,12,2013-12-25,47 Ronin,175000000,38362475,151716815,2013,-23283185,-0.13304677142857144,-13.304677142857143
Mama,Uni.,71600000.0,74800000.0,2013,9,2013-01-18,Mama,15000000,71628180,148095566,2013,133095566,8.873037733333334,887.3037733333333
Escape Plan,LG/S,25100000.0,112200000.0,2013,37,2013-10-18,Escape Plan,70000000,25135965,103735965,2013,33735965,0.48194235714285716,48.19423571428572
Last Vegas,CBS,63900000.0,70500000.0,2013,46,2013-01-28,Last Vegas,28000000,63914167,112914167,2013,84914167,3.0326488214285714,303.2648821428571
2 Guns,Uni.,75600000.0,56300000.0,2013,39,2013-08-02,2 Guns,61000000,75612460,132493015,2013,71493015,1.1720166393442624,117.20166393442624
Walking with Dinosaurs,Fox,36100000.0,90500000.0,2013,93,2013-12-20,Walking with Dinosaurs,80000000,36076121,123368842,2013,43368842,0.542110525,54.2110525
This is the End,Sony,101500000.0,24600000.0,2013,91,2013-06-12,This is the End,32000000,101470202,126539117,2013,94539117,2.95434740625,295.434740625
Ender's Game,LG/S,61700000.0,63800000.0,2013,36,2013-11-01,Ender's Game,110000000,61737191,127983283,2013,17983283,0.16348439090909092,16.348439090909093
Prisoners,WB,61000000.0,61100000.0,2013,48,2013-09-20,Prisoners,46000000,61002302,113402302,2013,67402302,1.4652674347826087,146.52674347826087
Saving Mr. Banks,BV,83300000.0,34600000.0,2013,37,2013-12-13,Saving Mr. Banks,35000000,83299761,114962525,2013,79962525,2.2846435714285716,228.46435714285715
Warm Bodies,LG/S,66400000.0,50600000.0,2013,70,2013-02-01,Warm Bodies,30000000,66380662,115121608,2013,85121608,2.8373869333333332,283.73869333333334
Free Birds,Rela.,55800000.0,54600000.0,2013,16,2013-11-01,Free Birds,55000000,55750480,110387072,2013,55387072,1.0070376727272727,100.70376727272728
Gangster Squad,WB,46000000.0,59200000.0,2013,4,2013-01-11,Gangster Squad,60000000,46000903,104100903,2013,44100903,0.73501505,73.501505
Philomena,Wein.,37700000.0,62400000.0,2013,65,2013-11-22,Philomena,12000000,37709979,98963392,2013,86963392,7.246949333333333,724.6949333333333
Riddick,Uni.,42000000.0,56300000.0,2013,66,2013-09-06,Riddick,38000000,42025135,94763758,2013,56763758,1.4937831052631578,149.37831052631577
Safe Haven,Rela.,71300000.0,26200000.0,2013,41,2013-02-14,Safe Haven,28000000,71399120,94050951,2013,66050951,2.358962535714286,235.8962535714286
Blue Jasmine,SPC,33400000.0,64099999.0,2013,90,2013-07-26,Blue Jasmine,18000000,33404871,102912961,2013,84912961,4.717386722222222,471.7386722222222
The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,75965567,2013,15965567,0.26609278333333336,26.609278333333336
The Internship,Fox,44700000.0,48800000.0,2013,63,2013-06-07,The Internship,58000000,44672764,93672764,2013,35672764,0.6150476551724138,61.50476551724138
The Purge,Uni.,64500000.0,24900000.0,2013,67,2013-06-07,The Purge,3000000,64473115,91266581,2013,88266581,29.422193666666665,2942.2193666666667
Dhoom 3,Yash,8000000.0,80000000.0,2013,60,2013-12-20,Dhoom 3,24000000,8031955,11723620,2013,-12276380,-0.5115158333333333,-51.15158333333333
About Time,Uni.,15300000.0,71800000.0,2013,95,2013-11-01,About Time,12000000,15323921,89309178,2013,77309178,6.4424315,644.24315
R.I.P.D.,Uni.,33600000.0,44700000.0,2013,55,2013-07-19,R.I.P.D.,130000000,33618855,79076678,2013,-50923322,-0.39171786153846155,-39.171786153846156
The Book Thief,Fox,21500000.0,55100000.0,2013,41,2013-11-08,The Book Thief,19000000,21488481,76086711,2013,57086711,3.004563736842105,300.4563736842105
Escape From Planet Earth,Wein.,57000000.0,17600000.0,2013,28,2013-02-15,Escape From Planet Earth,40000000,57012977,74156610,2013,34156610,0.85391525,85.391525
August: Osage County,Wein.,37700000.0,36500000.0,2013,15,2013-12-25,August: Osage County,25000000,37738810,50738810,2013,25738810,1.0295524,102.95524
The Best Man Holiday,Uni.,70500000.0,2300000.0,2013,73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,2013,55835710,3.2844535294117647,328.44535294117645
The Counselor,Fox,17000000.0,54000000.0,2013,58,2013-10-25,The Counselor,25000000,16973715,71009334,2013,46009334,1.84037336,184.037336
The Call,TriS,51900000.0,16700000.0,2013,14,2013-03-15,The Call,12800000,51872378,69821476,2013,57021476,4.4548028125,445.48028124999996
One Direction: This is Us,TriS,28900000.0,39700000.0,2013,88,2013-08-30,One Direction: This is Us,10000000,28873374,68541786,2013,58541786,5.8541786,585.41786
Runner Runner,Fox,19300000.0,43400000.0,2013,53,2013-10-04,Runner Runner,30000000,19316646,60512680,2013,30512680,1.0170893333333333,101.70893333333333
Kick-Ass 2,Uni.,28800000.0,32000000.0,2013,65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,2013,35129909,1.2546396071428572,125.46396071428572
A Haunted House,ORF,40000000.0,20100000.0,2013,12,2013-01-11,A Haunted House,2500000,40041683,59922558,2013,57422558,22.9690232,2296.9023199999997
Quartet,Wein.,18400000.0,41100000.0,2013,90,2013-01-11,Quartet,11000000,18388357,56178935,2013,45178935,4.107175909090909,410.7175909090909
Dallas Buyers Club,Focus,27300000.0,27900000.0,2013,73,2013-11-01,Dallas Buyers Club,5000000,27298285,60611845,2013,55611845,11.122369,1112.2369
Tyler Perry's A Madea Christmas,LGF,52500000.0,853000.0,2013,93,2013-12-13,Tyler Perry's A Madea Christmas,25000000,52543354,52543354,2013,27543354,1.10173416,110.17341599999999
Delivery Man,BV,30700000.0,19300000.0,2013,21,2013-11-22,Delivery Man,22000000,30659817,70536870,2013,48536870,2.2062213636363635,220.62213636363634
The Last Stand,LGF,12100000.0,36300000.0,2013,74,2013-01-18,The Last Stand,30000000,12050299,48330757,2013,18330757,0.6110252333333334,61.10252333333334
21 and Over,Rela.,25700000.0,22400000.0,2013,70,2013-03-01,21 and Over,13000000,25682380,42195766,2013,29195766,2.245828153846154,224.5828153846154
Texas Chainsaw 3D,LGF,34300000.0,12900000.0,2013,55,2013-01-04,Texas Chainsaw 3D,20000000,34341945,47666013,2013,27666013,1.38330065,138.330065
The Big Wedding,LGF,21800000.0,24700000.0,2013,87,2013-04-26,The Big Wedding,32500000,21819348,48425971,2013,15925971,0.4900298769230769,49.00298769230769
Parker,FD,17600000.0,28600000.0,2013,18,2013-01-25,Parker,35000000,17616641,48543388,2013,13543388,0.38695394285714285,38.695394285714286
The World's End,Focus,26000000.0,20100000.0,2013,76,2013-08-23,The World's End,20000000,26004851,47508505,2013,27508505,1.37542525,137.54252499999998
